I, [2016-03-27T07:28:32.736636 #18460]  INFO -- : unlinking existing socket=/projects/notice/tmp/sockets/unicorn.sock
I, [2016-03-27T07:28:32.736994 #18460]  INFO -- : listening on addr=/projects/notice/tmp/sockets/unicorn.sock fd=8
I, [2016-03-27T07:28:32.737200 #18460]  INFO -- : worker=0 spawning...
I, [2016-03-27T07:28:32.737841 #18460]  INFO -- : worker=1 spawning...
I, [2016-03-27T07:28:32.738565 #18460]  INFO -- : master process ready
I, [2016-03-27T07:28:32.742883 #18463]  INFO -- : worker=0 spawned pid=18463
I, [2016-03-27T07:28:32.743038 #18463]  INFO -- : Refreshing Gem list
I, [2016-03-27T07:28:32.744788 #18465]  INFO -- : worker=1 spawned pid=18465
I, [2016-03-27T07:28:32.744943 #18465]  INFO -- : Refreshing Gem list
I, [2016-03-27T07:28:33.151589 #18463]  INFO -- : worker=0 ready
I, [2016-03-27T07:28:33.161477 #18465]  INFO -- : worker=1 ready
171.13.14.21 - - [27/Mar/2016:09:01:46 +0900] "GET / HTTP/1.0" 200 6280 0.0122
171.13.14.61 - - [27/Mar/2016:09:03:55 +0900] "GET / HTTP/1.0" 200 6280 0.0156
171.13.14.44 - - [27/Mar/2016:09:04:01 +0900] "GET / HTTP/1.0" 200 6280 0.0138
171.13.14.45 - - [27/Mar/2016:09:07:31 +0900] "GET / HTTP/1.0" 200 6280 0.0326
171.13.14.12 - - [27/Mar/2016:09:09:55 +0900] "GET / HTTP/1.0" 200 6280 0.0160
171.13.14.24 - - [27/Mar/2016:09:12:33 +0900] "GET / HTTP/1.0" 200 6280 0.0164
171.13.14.36 - - [27/Mar/2016:09:19:45 +0900] "GET / HTTP/1.0" 200 6280 0.0281
171.13.14.5 - - [27/Mar/2016:09:22:41 +0900] "GET / HTTP/1.0" 200 6280 0.0119
171.13.14.23 - - [27/Mar/2016:09:24:14 +0900] "GET / HTTP/1.0" 200 6280 0.0387
171.13.14.22 - - [27/Mar/2016:09:25:23 +0900] "GET / HTTP/1.0" 200 6280 0.0129
171.13.14.58 - - [27/Mar/2016:09:27:01 +0900] "GET / HTTP/1.0" 200 6280 0.0192
171.13.14.58 - - [27/Mar/2016:09:27:16 +0900] "GET / HTTP/1.0" 200 6280 0.0090
171.13.14.58 - - [27/Mar/2016:09:28:25 +0900] "GET / HTTP/1.0" 200 6280 0.0364
171.13.14.5 - - [27/Mar/2016:09:30:40 +0900] "GET / HTTP/1.0" 200 6280 0.0183
171.13.14.16 - - [27/Mar/2016:09:32:08 +0900] "GET / HTTP/1.0" 200 6280 0.0140
171.13.14.50 - - [27/Mar/2016:09:34:35 +0900] "GET / HTTP/1.0" 200 6280 0.0173
171.13.14.41 - - [27/Mar/2016:09:36:36 +0900] "GET / HTTP/1.0" 200 6280 0.0141
171.13.14.45 - - [27/Mar/2016:09:38:25 +0900] "GET / HTTP/1.0" 200 6280 0.0093
171.13.14.28 - - [27/Mar/2016:09:39:32 +0900] "GET / HTTP/1.0" 200 6280 0.0149
171.13.14.4 - - [27/Mar/2016:09:40:28 +0900] "GET / HTTP/1.0" 200 6280 0.0126
171.13.14.28 - - [27/Mar/2016:09:43:13 +0900] "GET / HTTP/1.0" 200 6280 0.0126
171.13.14.40 - - [27/Mar/2016:09:45:31 +0900] "GET / HTTP/1.0" 200 6280 0.0148
171.13.14.10 - - [27/Mar/2016:09:52:01 +0900] "GET / HTTP/1.0" 200 6280 0.0103
171.13.14.39 - - [27/Mar/2016:09:52:13 +0900] "GET / HTTP/1.0" 200 6280 0.0120
171.13.14.14 - - [27/Mar/2016:09:54:21 +0900] "GET / HTTP/1.0" 200 6280 0.0161
171.13.14.17 - - [27/Mar/2016:09:55:10 +0900] "GET / HTTP/1.0" 200 6280 0.0086
171.13.14.12 - - [27/Mar/2016:09:56:06 +0900] "GET / HTTP/1.0" 200 6280 0.0119
171.13.14.7 - - [27/Mar/2016:09:56:49 +0900] "GET / HTTP/1.0" 200 6280 0.0136
171.13.14.50 - - [27/Mar/2016:09:57:12 +0900] "GET / HTTP/1.0" 200 6280 0.0129
171.13.14.45 - - [27/Mar/2016:09:58:15 +0900] "GET / HTTP/1.0" 200 6280 0.0124
171.13.14.48 - - [27/Mar/2016:10:07:24 +0900] "GET / HTTP/1.0" 200 6280 0.0326
171.13.14.39 - - [27/Mar/2016:10:09:13 +0900] "GET / HTTP/1.0" 200 6280 0.0142
171.13.14.15 - - [27/Mar/2016:10:09:24 +0900] "GET / HTTP/1.0" 200 6280 0.0341
171.13.14.51 - - [27/Mar/2016:10:09:57 +0900] "GET / HTTP/1.0" 200 6280 0.0096
171.13.14.3 - - [27/Mar/2016:10:12:19 +0900] "GET / HTTP/1.0" 200 6280 0.0465
171.13.14.30 - - [27/Mar/2016:10:17:04 +0900] "GET / HTTP/1.0" 200 6280 0.0135
171.13.14.5 - - [27/Mar/2016:10:24:58 +0900] "GET / HTTP/1.0" 200 6280 0.0211
171.13.14.22 - - [27/Mar/2016:10:26:36 +0900] "GET / HTTP/1.0" 200 6280 0.0453
171.13.14.17 - - [27/Mar/2016:10:30:08 +0900] "GET / HTTP/1.0" 200 6280 0.0104
171.13.14.12 - - [27/Mar/2016:10:32:16 +0900] "GET / HTTP/1.0" 200 6280 0.0128
171.13.14.24 - - [27/Mar/2016:10:32:37 +0900] "GET / HTTP/1.0" 200 6280 0.0146
171.13.14.39 - - [27/Mar/2016:10:34:45 +0900] "GET / HTTP/1.0" 200 6280 0.0123
171.13.14.37 - - [27/Mar/2016:10:35:46 +0900] "GET / HTTP/1.0" 200 6280 0.0128
171.13.14.27 - - [27/Mar/2016:10:36:58 +0900] "GET / HTTP/1.0" 200 6280 0.0164
171.13.14.10 - - [27/Mar/2016:10:37:00 +0900] "GET / HTTP/1.0" 200 6280 0.0054
171.13.14.4 - - [27/Mar/2016:10:37:16 +0900] "GET / HTTP/1.0" 200 6280 0.0088
171.13.14.47 - - [27/Mar/2016:10:37:20 +0900] "GET / HTTP/1.0" 200 6280 0.0061
171.13.14.3 - - [27/Mar/2016:10:38:44 +0900] "GET / HTTP/1.0" 200 6280 0.0109
171.13.14.61 - - [27/Mar/2016:10:39:18 +0900] "GET / HTTP/1.0" 200 6280 0.0118
171.13.14.53 - - [27/Mar/2016:10:42:33 +0900] "GET / HTTP/1.0" 200 6280 0.0114
171.13.14.22 - - [27/Mar/2016:10:42:41 +0900] "GET / HTTP/1.0" 200 6280 0.0148
171.13.14.62 - - [27/Mar/2016:10:45:28 +0900] "GET / HTTP/1.0" 200 6280 0.0097
171.13.14.60 - - [27/Mar/2016:10:46:14 +0900] "GET / HTTP/1.0" 200 6280 0.0132
171.13.14.12 - - [27/Mar/2016:10:47:03 +0900] "GET / HTTP/1.0" 200 6280 0.0086
171.13.14.46 - - [27/Mar/2016:10:47:13 +0900] "GET / HTTP/1.0" 200 6280 0.0093
171.13.14.57 - - [27/Mar/2016:10:49:58 +0900] "GET / HTTP/1.0" 200 6280 0.0391
171.13.14.7 - - [27/Mar/2016:10:50:04 +0900] "GET / HTTP/1.0" 200 6280 0.0117
171.13.14.14 - - [27/Mar/2016:10:50:51 +0900] "GET / HTTP/1.0" 200 6280 0.0100
171.13.14.55 - - [27/Mar/2016:10:53:33 +0900] "GET / HTTP/1.0" 200 6280 0.0089
171.13.14.23 - - [27/Mar/2016:10:55:34 +0900] "GET / HTTP/1.0" 200 6280 0.0424
171.13.14.18 - - [27/Mar/2016:10:55:57 +0900] "GET / HTTP/1.0" 200 6280 0.0089
171.13.14.51 - - [27/Mar/2016:10:56:03 +0900] "GET / HTTP/1.0" 200 6280 0.0130
171.13.14.57 - - [27/Mar/2016:10:58:50 +0900] "GET / HTTP/1.0" 200 6280 0.0316
171.13.14.20 - - [27/Mar/2016:11:00:43 +0900] "GET / HTTP/1.0" 200 6280 0.0100
171.13.14.62 - - [27/Mar/2016:11:00:52 +0900] "GET / HTTP/1.0" 200 6280 0.0146
171.13.14.35 - - [27/Mar/2016:11:01:59 +0900] "GET / HTTP/1.0" 200 6280 0.0097
171.13.14.25 - - [27/Mar/2016:11:03:04 +0900] "GET / HTTP/1.0" 200 6280 0.0090
171.13.14.7 - - [27/Mar/2016:11:03:33 +0900] "GET / HTTP/1.0" 200 6280 0.0366
171.13.14.39 - - [27/Mar/2016:11:03:57 +0900] "GET / HTTP/1.0" 200 6280 0.0072
171.13.14.12 - - [27/Mar/2016:11:04:20 +0900] "GET / HTTP/1.0" 200 6280 0.0118
171.13.14.39 - - [27/Mar/2016:11:06:08 +0900] "GET / HTTP/1.0" 200 6280 0.0130
171.13.14.58 - - [27/Mar/2016:11:10:08 +0900] "GET / HTTP/1.0" 200 6280 0.0111
171.13.14.46 - - [27/Mar/2016:11:10:54 +0900] "GET / HTTP/1.0" 200 6280 0.0158
171.13.14.60 - - [27/Mar/2016:11:13:11 +0900] "GET / HTTP/1.0" 200 6280 0.0153
171.13.14.61 - - [27/Mar/2016:11:19:13 +0900] "GET / HTTP/1.0" 200 6280 0.0094
171.13.14.24 - - [27/Mar/2016:11:20:11 +0900] "GET / HTTP/1.0" 200 6280 0.0089
171.13.14.47 - - [27/Mar/2016:11:27:03 +0900] "GET / HTTP/1.0" 200 6280 0.0122
171.13.14.30 - - [27/Mar/2016:11:27:21 +0900] "GET / HTTP/1.0" 200 6280 0.0335
66.249.66.37 - - [27/Mar/2016:12:58:46 +0900] "GET /robots.txt HTTP/1.0" 404 509 0.0034
66.249.66.37 - - [27/Mar/2016:12:58:47 +0900] "GET / HTTP/1.0" 200 6280 0.0098
183.54.179.209 - - [27/Mar/2016:14:09:17 +0900] "HEAD / HTTP/1.0" 200 6280 0.0095
159.122.222.207 - - [27/Mar/2016:14:46:58 +0900] "GET /muieblackcat HTTP/1.0" 404 512 0.0066
159.122.222.207 - - [27/Mar/2016:14:46:59 +0900] "GET //phpMyAdmin/scripts/setup.php HTTP/1.0" 404 538 0.0028
159.122.222.207 - - [27/Mar/2016:14:46:59 +0900] "GET //phpmyadmin/scripts/setup.php HTTP/1.0" 404 538 0.0015
159.122.222.207 - - [27/Mar/2016:14:47:00 +0900] "GET //pma/scripts/setup.php HTTP/1.0" 404 531 0.0020
159.122.222.207 - - [27/Mar/2016:14:47:00 +0900] "GET //myadmin/scripts/setup.php HTTP/1.0" 404 535 0.0028
159.122.222.207 - - [27/Mar/2016:14:47:01 +0900] "GET //MyAdmin/scripts/setup.php HTTP/1.0" 404 535 0.0021
54.87.50.250 - - [27/Mar/2016:15:23:20 +0900] "GET / HTTP/1.0" 200 6280 0.0082
74.91.20.198 - - [27/Mar/2016:16:04:51 +0900] "GET / HTTP/1.0" 200 6280 0.0110
217.146.67.205 - - [27/Mar/2016:16:34:48 +0900] "GET / HTTP/1.0" 200 6280 0.0058
217.146.67.205 - - [27/Mar/2016:16:34:49 +0900] "GET / HTTP/1.0" 200 6280 0.0076
217.146.67.205 - - [27/Mar/2016:16:34:50 +0900] "GET /CHANGELOG.txt HTTP/1.0" 404 513 0.0045
217.146.67.205 - - [27/Mar/2016:16:34:51 +0900] "GET / HTTP/1.0" 200 6280 0.0225
217.146.67.205 - - [27/Mar/2016:16:34:51 +0900] "GET /readme.html HTTP/1.0" 404 511 0.0021
123.151.42.61 - - [27/Mar/2016:17:22:05 +0900] "GET / HTTP/1.0" 200 6280 0.0082
183.249.249.11 - - [27/Mar/2016:18:05:49 +0900] "POST /login.action HTTP/1.0" 404 513 0.0344
222.148.187.31, 66.102.7.190 - - [27/Mar/2016:19:16:19 +0900] "GET / HTTP/1.0" 200 6280 0.0171
222.148.187.31, 66.102.7.197 - - [27/Mar/2016:19:16:19 +0900] "GET /config/hyoga0216@gmail.com HTTP/1.0" 200 7586 0.0156
222.148.187.31, 66.102.7.190 - - [27/Mar/2016:19:16:20 +0900] "GET /favicon.ico HTTP/1.0" 404 511 0.0038
222.148.187.31, 66.102.7.183 - - [27/Mar/2016:19:16:20 +0900] "GET /favicon.ico HTTP/1.0" 404 511 0.0020
153.155.251.30 - - [27/Mar/2016:19:30:57 +0900] "GET / HTTP/1.0" 200 6280 0.0117
153.155.251.30 - - [27/Mar/2016:19:30:57 +0900] "GET /material.css HTTP/1.0" 304 - 0.0035
153.155.251.30 - - [27/Mar/2016:19:30:57 +0900] "GET /materialize/css/materialize.css HTTP/1.0" 304 - 0.0017
153.155.251.30 - - [27/Mar/2016:19:30:57 +0900] "GET /material.js HTTP/1.0" 304 - 0.0014
153.155.251.30 - - [27/Mar/2016:19:30:57 +0900] "GET /script.js HTTP/1.0" 304 - 0.0008
153.155.251.30 - - [27/Mar/2016:19:30:57 +0900] "GET /materialize/js/materialize.js HTTP/1.0" 304 - 0.0008
153.155.251.30 - - [27/Mar/2016:19:30:57 +0900] "GET /style.css HTTP/1.0" 200 2048 0.0023
153.155.251.30 - - [27/Mar/2016:19:30:57 +0900] "GET /footerFixed.js HTTP/1.0" 304 - 0.0008
153.155.251.30 - - [27/Mar/2016:19:32:01 +0900] "POST /contact HTTP/1.0" 302 - 3.9671
153.155.251.30 - - [27/Mar/2016:19:32:01 +0900] "GET /notice HTTP/1.0" 200 6280 0.0144
153.155.251.30, 66.102.7.212 - - [27/Mar/2016:20:00:22 +0900] "GET / HTTP/1.0" 200 6280 0.0073
153.155.251.30, 66.102.7.198 - - [27/Mar/2016:20:00:23 +0900] "GET /favicon.ico HTTP/1.0" 404 510 0.0047
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET / HTTP/1.0" 200 6324 0.0104
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /materialize/css/materialize.css HTTP/1.0" 304 - 0.0011
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /material.css HTTP/1.0" 200 8354 0.0047
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /materialize/js/materialize.js HTTP/1.0" 304 - 0.0005
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /material.js HTTP/1.0" 304 - 0.0007
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /style.css HTTP/1.0" 200 2048 0.0008
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /footerFixed.js HTTP/1.0" 304 - 0.0014
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /jquery-2.1.4.min.js HTTP/1.0" 304 - 0.0027
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /script.js HTTP/1.0" 200 5785 0.0020
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /images/1.png HTTP/1.0" 304 - 0.0013
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /materialize/font/roboto/Roboto-Regular.woff2 HTTP/1.0" 304 - 0.0009
153.155.251.30 - - [27/Mar/2016:20:13:30 +0900] "GET /materialize/font/roboto/Roboto-Light.woff2 HTTP/1.0" 304 - 0.0009
153.155.251.30 - - [27/Mar/2016:20:13:31 +0900] "GET /logo.png HTTP/1.0" 200 15699 0.0028
153.155.251.30 - - [27/Mar/2016:20:13:37 +0900] "GET / HTTP/1.0" 200 6324 0.0051
153.155.251.30 - - [27/Mar/2016:20:13:37 +0900] "GET /materialize/css/materialize.css HTTP/1.0" 304 - 0.0013
153.155.251.30 - - [27/Mar/2016:20:13:37 +0900] "GET /material.css HTTP/1.0" 304 - 0.0011
153.155.251.30 - - [27/Mar/2016:20:13:37 +0900] "GET /jquery-2.1.4.min.js HTTP/1.0" 304 - 0.0012
153.155.251.30 - - [27/Mar/2016:20:13:37 +0900] "GET /materialize/js/materialize.js HTTP/1.0" 304 - 0.0008
153.155.251.30 - - [27/Mar/2016:20:13:37 +0900] "GET /material.js HTTP/1.0" 304 - 0.0012
153.155.251.30 - - [27/Mar/2016:20:13:37 +0900] "GET /footerFixed.js HTTP/1.0" 304 - 0.0007
153.155.251.30 - - [27/Mar/2016:20:13:37 +0900] "GET /style.css HTTP/1.0" 304 - 0.0010
153.155.251.30 - - [27/Mar/2016:20:13:37 +0900] "GET /script.js HTTP/1.0" 304 - 0.0012
153.155.251.30 - - [27/Mar/2016:20:13:38 +0900] "GET /materialize/font/roboto/Roboto-Regular.woff2 HTTP/1.0" 304 - 0.0010
153.155.251.30 - - [27/Mar/2016:20:13:38 +0900] "GET /images/1.png HTTP/1.0" 304 - 0.0018
153.155.251.30 - - [27/Mar/2016:20:13:38 +0900] "GET /images/2.png HTTP/1.0" 304 - 0.0011
153.155.251.30 - - [27/Mar/2016:20:13:38 +0900] "GET /materialize/font/roboto/Roboto-Light.woff2 HTTP/1.0" 304 - 0.0020
153.155.251.30 - - [27/Mar/2016:20:13:39 +0900] "GET /logo.png HTTP/1.0" 200 15699 0.0025
